Time_h,VPP1_PV_kW,VPP2_PV_kW,VPP3_PV_kW,VPP4_PV_kW,VPP5_PV_kW,VPP6_PV_kW,VPP7_PV_kW,VPP8_PV_kW,VPP9_PV_kW,VPP1_Wind_kW,VPP2_Wind_kW,VPP3_Wind_kW,VPP4_Wind_kW,VPP5_Wind_kW,VPP6_Wind_kW,VPP7_Wind_kW,VPP8_Wind_kW,VPP9_Wind_kW,VPP1_Gas_kW,VPP2_Gas_kW,VPP3_Gas_kW,VPP4_Gas_kW,VPP5_Gas_kW,VPP6_Gas_kW,VPP7_Gas_kW,VPP8_Gas_kW,VPP9_Gas_kW,VPP1_Bat_kW,VPP2_Bat_kW,VPP3_Bat_kW,VPP4_Bat_kW,VPP5_Bat_kW,VPP6_Bat_kW,VPP7_Bat_kW,VPP8_Bat_kW,VPP9_Bat_kW,VPP1_Load_kW,VPP2_Load_kW,VPP3_Load_kW,VPP4_Load_kW,VPP5_Load_kW,VPP6_Load_kW,VPP7_Load_kW,VPP8_Load_kW,VPP9_Load_kW,VPP1_Shed_kW,VPP2_Shed_kW,VPP3_Shed_kW,VPP4_Shed_kW,VPP5_Shed_kW,VPP6_Shed_kW,VPP7_Shed_kW,VPP8_Shed_kW,VPP9_Shed_kW,VPP1_Curtail_kW,VPP2_Curtail_kW,VPP3_Curtail_kW,VPP4_Curtail_kW,VPP5_Curtail_kW,VPP6_Curtail_kW,VPP7_Curtail_kW,VPP8_Curtail_kW,VPP9_Curtail_kW,VPP1_SOC,VPP2_SOC,VPP3_SOC,VPP4_SOC,VPP5_SOC,VPP6_SOC,VPP7_SOC,VPP8_SOC,VPP9_SOC,VPP1_Freq_Hz,VPP2_Freq_Hz,VPP3_Freq_Hz,VPP4_Freq_Hz,VPP5_Freq_Hz,VPP6_Freq_Hz,VPP7_Freq_Hz,VPP8_Freq_Hz,VPP9_Freq_Hz
5.1,0,0,0,0,0,0,0,0,0,6.10522187990794,12.146231533964,5.59785527801369,24.215562933102,22.5592599079149,38.974645152786,15.3118751628226,11.4415320657353,7.82064449118724,99.2849837989091,103.392551063323,102.443632990165,94.4723273090644,98.7322384658429,91.4062278928244,72.4303662808979,65.3664078703297,69.1620871454554,-42.6590355188589,-38.5819050990087,-39.5405520697753,-47.5116741130111,-43.2536325454083,-50.174860891206,-69.4850979242807,-76.5521127620681,-72.7386484593168,171.176811594203,149.779710144928,160.478260869565,192.573913043478,171.176811594203,181.875362318841,160.478260869565,149.779710144928,139.08115942029,36.1475561157346,41.0086897260241,40.4750331603213,32.4911475244001,36.30845134474,28.6163203823943,8.20640550625369,0,4.9477207160984,80.6141569819515,78.8229465198164,76.9449178291793,83.3971831716052,89.7716088713754,96.0467040101952,102.245112593142,108.429414353743,104.613642028058,0.139017565204034,0.234635279909321,0.166162453279253,0.334602352388878,0.32930834538461,0.358107022008173,0.285421929681621,0.331721227397334,0.336976996586589,49.9999999999997,49.999999999991,50.0000000000001,49.9999999999882,49.9999999999999,49.9997488445456,50.0000000000221,50,50.0000000000055
5.2,0,0,0,0,0,0,0,0,0,7.15362963395497,14.2320203182449,6.55913645582261,28.373934970526,26.4332064209575,45.6674928482785,17.9412781502117,13.406307658146,9.16362996943647,93.1726818290094,94.3590288047347,94.7934546627281,89.2394335977711,91.3318234128997,85.1229414614678,72.0784619069955,66.6598934799381,69.0456415322819,-30.0101961111724,-28.8134881635799,-28.3694140219652,-33.9225382147367,-31.8339658654423,-37.6765662568305,-51.1010850661867,-56.5254138852293,-54.1191623628268,176.834782608696,154.730434782609,165.782608695652,198.939130434783,176.834782608696,187.886956521739,165.782608695652,154.730434782609,143.678260869565,28.3069448557541,30.0896573598107,30.8641934856837,25.310704702275,27.0754958170964,20.6263139820226,6.37320075662577,0,3.31641253098791,40.0701747864168,38.9805567559739,37.8285663979126,42.2759718380426,46.6472643201437,50.9517514354465,55.2059926470764,59.4305219885146,57.0193240012738,0.145919910309604,0.242209111083748,0.173030837726676,0.34084409942039,0.335816622850434,0.365328363874066,0.296615500696119,0.344722072590937,0.348555980161891,49.9999999999996,50.0000000000061,49.9999999999999,49.9999999999932,50.0000000000002,49.9997503286768,50.0000000000063,49.9999999999999,50.0000000000018
5.3,2.80621747936645,2.23975687753255,2.56338867473096,0.931425483713889,0.699674801699955,0.789487355909899,1.14125785268935,0.959328377649425,1.03701430684958,6.06212635567383,12.0604937465876,5.55834115182172,24.0446301808199,22.4000186630939,38.6995310295425,15.2037917384804,11.3607686091217,7.76544014631232,99.4056612333104,107.266692643837,105.270762433207,95.0188131597367,100.881445871359,91.1212558306148,65.1910530546585,56.2902007869511,61.9897594175743,-39.1121745821386,-31.7901916498708,-34.1110638941749,-44.3659538700642,-38.1832768622861,-47.0338877495548,-72.7762009070013,-82,-75.9705411986812,179.478260869565,157.04347826087,168.260869565217,201.913043478261,179.478260869565,190.695652173913,168.260869565217,157.04347826087,145.826086956522,44.5625481760298,52.5286672866632,50.5508652284905,40.2952920423407,46.133565941383,36.637733721045,10.021821655354,0,6.8258972093759,135.744360918474,133.236673109455,130.949513227318,136.138532506281,144.283527123655,151.688619790836,158.371394264771,166.463004516302,162.090742009556,0.154915710463496,0.250565390031714,0.181289305827371,0.349007434932482,0.343622981675613,0.374343192359397,0.312556954228129,0.363582072590937,0.364810142464865,50,50.0000000000112,50.0000000000005,49.9999999999962,49.9999999999998,49.9997518040376,50.0000000000067,49.9999999999999,50.000000000004
5.4,4.8882204796082,4.01719954082275,4.2646401949367,1.58520846487247,1.17369485587833,1.42846284076188,1.95083559660534,1.6171669638941,1.76454963959687,6.27964639217951,12.4932460328508,5.75778446582055,24.9073949151448,23.2037717674421,40.0881400601708,15.7493312307221,11.768413494365,8.04407815631149,96.2211183310188,99.9927426349648,99.2817730827823,93.4607091594093,97.0897541444578,90.036639664028,72.1392617661963,65.4176993291579,68.7920316880728,-46.2626009836809,-42.5038496159458,-43.2169561895305,-49.0408573810757,-45.4236347973414,-52.0909171514662,-70.3275768492314,-77.061174949883,-73.6665752325868,179.663768115942,157.205797101449,168.434782608696,202.121739130435,179.663768115942,190.892753623188,168.434782608696,157.205797101449,145.976811594203,33.1486270123123,37.7165168456182,37.4487192868807,31.6181339746859,34.7840136486467,27.3082963622594,7.92837255785246,0,4.59651162985487,71.4079100215483,68.7875061336071,67.196805189661,68.7227144617931,75.6009500331922,81.450943057965,85.5397857549221,91.0480185335826,87.6553395572959,0.165556108689742,0.261737830502191,0.191752358378521,0.3580309526906,0.352909591456402,0.384327284813428,0.327962042490342,0.38130614282941,0.380571363212302,50,50,50.0000000000001,50.0000000000098,50,49.9997532706812,50.0000000000404,50.0000000000001,50.0000000000022
5.5,4.18675038733033,3.45072925508652,4.0087870069977,1.43409355415507,1.0518991082664,1.29501235716703,1.83264048954421,1.45806006661096,1.61931821698175,7.64455980190155,15.20871725149,7.00926850439236,30.3211451803288,28.2472307878344,48.8015032850628,19.1725292976925,14.3263386363948,9.79249987605597,96.3395359190176,103.482328156638,101.708514089244,91.1404427015597,97.8649592269782,87.7722792162629,63.7642457908021,55,60.7945319655612,-41.4989336954955,-34.7399504215436,-36.7227776257091,-47.296129718498,-40.3705164204109,-49.7164579084935,-73.5756904959,-82,-76.5338170374743,173.124637681159,151.484057971014,162.304347826087,194.765217391304,173.124637681159,183.944927536232,162.304347826087,151.484057971014,140.663768115942,41.66626072708,48.8776038054409,47.1326654214075,36.553839413181,43.2340280334188,33.4341866842425,8.96222264676822,0,6.01369994853044,142.947698526323,137.918991732764,136.261172831381,140.738280304974,150.294131262524,159.055366843526,166.282815443774,174.764835659032,167.808369333196,0.175100863439706,0.270869474612997,0.200643136119482,0.366733440558803,0.361163119257909,0.393856272579223,0.344078622313253,0.40016614282941,0.396946040345901,49.9999999999994,50.0000000000057,50.0000000000004,49.9999999999857,49.9999999999992,49.9997547286571,50.0000000000201,50,50.000000000001
5.6,0,0,0,0,0,0,0,0,0,7.10572602373783,14.1367169283837,6.51521381344126,28.1839315749486,26.256198932176,45.3616847635805,17.8211360630081,13.3165335757055,9.10226658040296,100.105135228641,107.168157458163,105.151179320884,92.1949282541534,101.853097192585,92.0205343940045,63.9662983659718,55,59.5460478094973,-36.5614357704452,-29.4517527686211,-31.4495955119378,-44.4131761882954,-34.7834866926294,-44.301068280235,-72.7852517493977,-82,-77.1933055241732,177.947826086957,155.704347826087,166.826086956522,200.191304347826,177.947826086957,189.069565217391,166.826086956522,155.704347826087,144.582608695652,45.354269876875,52.4685519812284,50.4740166335514,37.5110430268535,47.137592803822,37.6150316698915,9.12644364205941,0,4.71631409440984,169.184857967624,155.994365302812,157.659768800724,171.338803210481,185.231895246097,199.382976988457,213.763619791515,228.294336274489,213.11794201123,0.183509993666909,0.278611078197891,0.208257248717109,0.37490546497745,0.368274409870624,0.402347310666268,0.36002205841074,0.41902614282941,0.413461817341771,50.0000000000003,49.9999999999948,50.0000000000004,49.9999999999465,49.9999999999997,49.9997561780187,50.0000000000112,50,50.0000000000015
5.7,0,0,0,0,0,0,0,0,0,7.59448642574603,15.1090971504624,6.96335641167668,30.1225356923498,28.06220584863,48.4818438024671,19.0469454450896,14.2324982895257,9.72835706829421,100.712369377934,107.68546774995,105.779426895211,92.3630906298385,102.682463300282,92.5881055984373,63.9988630359252,55,59.3283026479426,-35.7307282344158,-28.6244958020695,-30.4599606808212,-43.8755597253861,-33.6238537139454,-43.4895979437311,-72.6270135922909,-82,-77.2999529868358,181.611594202899,158.910144927536,170.260869565217,204.313043478261,181.611594202899,192.96231884058,170.260869565217,158.910144927536,147.559420289855,45.9539062863517,52.9793148089868,51.0983357731434,37.6788282843581,47.9690922838934,38.1836806002232,9.16066961184021,0,4.49831767259579,176.724019777355,161.505165810281,164.22750771311,179.055391665773,194.046006890966,209.232573181488,224.589693419796,240.119466687816,223.056616244852,0.191728061160825,0.28613523138015,0.215631765513519,0.382978567966921,0.375148619963253,0.410682816938816,0.375930832816671,0.43788614282941,0.430000411934303,49.9999999999986,49.9999999999789,50.0000000000007,49.9999999999841,49.9999999999996,49.9997576188147,50.0000000000064,50,49.9999999999947
5.8,1.43849344566244,1.22282123760796,1.33127887749233,0.488955133293314,0.362216123529885,0.420293028860965,0.61483803444259,0.495724165446241,0.526961527098611,10.9402077544216,21.7653508797417,10.0310358780242,43.39290112457,40.4249010164237,69.8403307060099,27.4380028582307,20.5025698148595,14.0141467730492,98.7900449299511,104.452252865953,103.752644977955,89.2187873124871,100.957445040893,89.585626867282,63.2388601986815,55,58.6694375262669,-37.0040014298851,-30.972633954887,-31.4791576292747,-46.0166528314762,-34.4769401449261,-45.8598027662446,-73.0709702082038,-82,-77.6331981865495,184.255072463768,161.223188405797,172.739130434783,207.286956521739,184.255072463768,195.771014492754,172.739130434783,161.223188405797,149.707246376812,44.1190997972823,49.8590458555911,49.1972302560061,34.6586166356413,46.35128736306,35.2585691657301,8.44484785907825,0,3.88483629708392,191.101852322943,169.773470127082,176.414929669351,192.310693976842,209.679500041928,226.45356856795,242.47968083706,258.68718170129,236.947733969462,0.200238981489698,0.294276609448291,0.223253035255343,0.391445632087912,0.382197238837327,0.419472612469013,0.391936854862277,0.45674614282941,0.446610305499797,49.9999999999987,49.999999999994,50.0000000000025,50.0000000000199,50.0000000000006,49.9997590510981,50.0000000000038,50,50.0000000000205
5.9,4.33443124351381,3.66546434947919,4.05520402664783,1.45892131476507,1.10816534655902,1.28335694458976,1.84627860470181,1.45627809785812,1.62798526895956,10.0118398780497,19.9183793204906,9.17981881844618,39.7106515392866,36.9945109953572,63.9137961320713,25.109659465018,18.7627557613746,12.8249295323069,98.6659006566621,105.094595201215,103.744056700413,90.6756667751178,101.165739107314,90.0600463975447,63.4464337123986,55,59.2563945090012,-37.6122465082333,-30.9936300245379,-32.2464442421453,-45.3194378924672,-34.9318415331884,-45.8722027118356,-73.1049102622983,-82,-77.2876709374353,188.985507246377,165.36231884058,177.173913043478,212.608695652174,188.985507246377,200.797101449275,177.173913043478,165.36231884058,153.550724637681,43.9742954137394,50.475573915156,49.1591216717617,36.0848785313297,46.5332021466985,35.7111249714625,8.6412121330035,0,4.46375166397056,184.846080965776,167.711819646338,171.325244022698,181.870907143636,197.709944319061,212.789591219858,226.559703996822,241.758894694827,223.609374185481,0.208889798186592,0.302423506483313,0.231060069124494,0.399784408660126,0.389338859773001,0.428264784655448,0.407950311395923,0.47560614282941,0.463146272305016,49.9999999999969,50.0000000000133,50.0000000000004,50.0000000000279,49.9999999999994,49.9997604749166,50.0000000000021,50,50.0000000000136
6,0,0,0,0,0,0,0,0,0,12.7526882113998,25.3712488658071,11.6928924807765,50.5818674609803,47.1221543695819,81.4108819564997,31.9836975173616,23.8992609875885,16.3358912698217,99.9130106589327,105.10617321379,104.679168698658,88.5211354108717,100.46431369656,88.2317200495019,62.9374690861412,55,58.8955062405158,-35.7686336738491,-30.1655806141319,-30.3776432145287,-46.5391840068487,-34.8161927128174,-47.1047644412396,-73.3148260472961,-82,-77.3500709924897,189.634782608696,165.930434782609,177.782608695652,213.339130434783,189.634782608696,201.486956521739,177.782608695652,165.930434782609,154.078260869565,45.2723188716038,50.553637296077,50.1700474408453,34.0072898573731,45.899922641846,33.9320979383017,8.16090349910364,0,4.12736701656893,193.180335328271,171.825194332897,177.717939550623,194.54595820283,211.419677201486,228.326230159126,245.25110207764,262.059481535234,239.831028396287,0.217116583931577,0.31035274481617,0.238414656429064,0.408347618517386,0.396456836949843,0.437293197840019,0.424009749482474,0.49446614282941,0.479695589819688,50.0000000000007,50.00000000001,49.9999999999997,49.9999999999962,49.9999999999996,49.9997618903219,49.9999999999991,50,50.0000000000146
6.1,0.291480830329207,0.25139412475489,0.267766668551558,0.0914191419255989,0.0701398156811104,0.0815976843756931,0.117913399211099,0.0985428099119545,0.103631904713299,10.0720311394912,20.0381287763124,9.23500796262122,39.949392294026,37.2169222914174,64.2980463857277,25.260618938599,18.875557599114,12.9020331112546,100.533739148577,105.967034248372,104.604095856483,88.5061126681926,104.111129862568,93.694034934614,62.8478294058019,55,56.4467311455383,-34.1814303239292,-27.9753193747092,-28.9377597067773,-45.0761978654895,-29.8771530307436,-40.7226979352125,-72.9392700056588,-82,-79.3260934377272,186.48115942029,163.171014492754,174.826086956522,209.791304347826,186.48115942029,198.136231884058,174.826086956522,163.171014492754,151.515942028986,45.947372987214,51.5143947676726,50.217369868709,34.1034003269322,49.6310203487581,39.4349624497089,8.0675312777403,0,1.67538104667613,231.601255941948,196.503513724442,208.476107639404,231.191961593053,254.239264833735,280.340989214125,306.348865477154,332.405448256856,298.106071173808,0.224978312906081,0.317706257337522,0.245420640358073,0.416641638924637,0.402565054902795,0.445098381610935,0.439986922912285,0.51332614282941,0.496667684229621,50.0000000000002,50.0000000000096,50.0000000000053,49.9999999999603,50.0000000000001,49.9997632973627,49.9999999999937,50,49.9999999999967
6.2,0,0,0,0,0,0,0,0,0,12.1962874987966,24.264299435651,11.1827307328494,48.3749769110388,45.066211353019,77.8589192657033,30.5882464724253,22.8565344954363,15.6231551476124,101.709408508181,106.900933649942,106.177017898013,89.1202774904862,104.497063182143,92.7236379494285,63.0994232227006,55,57.1327203018008,-33.0333302142086,-27.0806484919166,-27.4107204944223,-44.5106254749902,-29.536240921447,-41.7267958133446,-72.7006671155383,-82,-78.6507291524249,195.431884057971,171.002898550725,183.217391304348,219.860869565217,195.431884057971,207.646376811594,183.217391304348,171.002898550725,158.788405797101,46.9526220780605,52.2054743557165,51.507224831776,34.4248293584009,49.7527235445368,38.2829256483361,8.24907042189601,0,2.2930932052798,229.956408505612,196.826659375959,208.24659788608,230.766171675209,253.294401649353,277.298822299731,301.303231208756,325.666640394064,292.894383239402,0.232575978855349,0.324824599226826,0.252056920056723,0.424831594012035,0.408603575268958,0.453096017475159,0.455911830947117,0.53218614282941,0.513495282094791,50.0000000000016,49.9999999999964,50.0000000000004,50.0000000000118,50,49.999764696089,49.9999999999928,50,49.9999999999867
6.3,0.494985885561557,0.417378152341201,0.475136613390986,0.169813275603193,0.128383278429866,0.15305894283153,0.207300926397225,0.173297131675741,0.182106216127956,16.6176268400345,33.0604762798755,15.2366403620292,65.9116403071216,61.4033970117945,106.083959291177,41.6769501063269,31.1423751808911,21.2867860266989,99.7285288509027,104.058922922207,104.780934763011,87.2506603583735,98.8982972580162,84.7709834478357,62.6578976453416,55,59.5159918144505,-35.9335435850825,-31.1885361587115,-30.2475465004689,-47.7816248245304,-36.3536687056967,-50.5479066630821,-73.5780162408696,-82,-76.7163042927649,199.049275362319,174.168115942029,186.608695652174,223.930434782609,199.049275362319,211.489855072464,186.608695652174,174.168115942029,161.727536231884,45.1991230478567,49.6563872035498,50.4418025986216,32.9054334561754,44.4836539523857,30.5770810742744,7.94255244206647,0,4.80983864283953,191.858624758302,171.880789940797,177.648454163783,192.952481456398,208.55522784137,223.693871267145,238.320274120779,252.870138027095,231.644138249859,0.240840693879918,0.333022728731402,0.2593800102621,0.433623412979748,0.416035880871011,0.46278436625225,0.472028920218927,0.55104614282941,0.529909003013243,50.000000000001,49.9999999999907,49.9999999999992,50.0000000000054,50.0000000000022,49.9997660865499,49.9999999999965,50,49.9999999999857
6.4,13.3262916165355,11.2839929661957,12.2733731903179,4.46636706243102,3.27106026737059,4.110117955666,5.64769919873808,4.41642383111732,4.89332099387918,9.53891964843348,18.9775128427435,8.74620001547545,37.8348753909543,35.2470347225074,60.8947579222524,23.9235771800011,17.8764764290057,12.2191299297256,96.9439786942828,103.961262922344,103.019306571331,92.2827195262431,104.936811545282,93.8536883731404,63.8857657895365,55,58.016409131308,-38.7302660695906,-31.2984172823816,-32.0229357587767,-42.7633558642481,-30.3321779687279,-41.484440487717,-72.3662006273779,-82,-78.2287456668513,201.739130434783,176.521739130435,189.130434782609,226.95652173913,201.739130434783,214.347826086957,189.130434782609,176.521739130435,163.913043478261,42.1319736888809,49.1840364632771,48.2556951098984,37.5135199377409,50.1460565077953,39.3751405228902,9.01455353675375,0,3.1575935766268,220.565367927758,193.322136731804,200.853538910355,209.657052602981,231.905191050686,251.295658910967,265.341257414257,283.270321265325,258.416628214659,0.249748655075924,0.341249741274199,0.267132931551067,0.44149187045877,0.422237126144618,0.470735550679062,0.487880564165876,0.56990614282941,0.546646316039639,50.0000000000011,49.9999999999986,49.9999999999952,49.999999999997,50.0000000000019,49.9997674687954,50.000000000001,50,50.0000000000033
6.5,20.0218637656784,16.7673168252744,18.7599768326098,6.94109706816776,5.15347266279175,6.08270764300641,8.24214942211746,6.87566854484058,7.47303919777536,9.08113155389314,18.0667514815425,8.32645581098257,36.0191188744141,33.5554728414444,57.9723205578385,22.7754462369315,17.0185555760008,11.6327142334378,94.8241818905843,101.65629469961,100.739513519608,90.2485702747666,106.968551714814,96.8426136849962,63.0854012701371,55,55.4820148351424,-39.9652500876431,-32.3792145868188,-32.9048370964432,-43.4290929130795,-27.1023192336291,-37.6721462132878,-72.7480145469145,-82,-80.3377695067544,206.747826086957,180.904347826087,193.826086956522,232.591304347826,206.747826086957,219.669565217391,193.826086956522,180.904347826087,167.982608695652,40.0080298843491,47.3544391945746,46.7673157454351,36.3862675737611,53.0370242935767,42.9856363759129,8.55168750500233,0,0,272.534293875114,227.509541768978,238.662999747472,251.475291325969,282.724100752735,311.401786254347,332.982727079578,360.684525573534,321.444343955527,0.258940662596081,0.349760849108449,0.275099365795469,0.449482823554777,0.427778044743493,0.477956045369942,0.503815843542819,0.58876614282941,0.563834862073642,50.0000000000065,49.9999999999997,49.9999999999972,50.0000000000011,50.0000000000009,49.9997688428719,49.9999999999957,50,50.0000000000011
6.6,17.2868490287954,14.1479021555281,16.2222179999768,5.73786839110482,4.37418511087415,4.97910115770448,7.12203782414475,5.74639736568336,6.6365848888702,11.9242614841952,23.7231084647734,10.9333110898705,47.2960213537149,44.0610545076463,76.1223538140351,29.9060061773879,22.3467423158893,15.2746962718501,95.4182672737448,101.27359637121,100.221374552683,87.5815919068303,104.699062638102,93.7184015404383,62.1825423640304,55,55.3686940768283,-39.1998009408286,-32.5311267894302,-33.1609475714028,-45.8364213843755,-29.1412459496597,-40.6059170494617,-73.5604948706535,-82,-80.3604345579015,209.066666666667,182.933333333333,196,235.2,209.066666666667,222.133333333333,196,182.933333333333,169.866666666667,40.7796423772019,47.1953398046375,46.4948274531644,33.9576766123958,50.9749050508014,40.038962000406,7.73215257554412,0,0,275.564773571838,229.12451330172,242.54909890414,254.644778731225,284.098705309649,314.196771923468,338.698693346397,368.159806348239,327.052874024467,0.267956616812472,0.358311888150242,0.283127805733808,0.457916725089502,0.43373581058209,0.485738846137756,0.519929094800201,0.60762614282941,0.581028257374403,50.0000000000068,49.9999999999915,49.9999999999967,49.9999999999961,50.0000000000007,49.9997702088291,50.0000000000041,50,49.9999999999967
6.7,28.3745888195771,23.3200020046985,26.0221606431609,9.71117413291977,7.25037167265913,8.13070671564892,12.0679941356986,9.80453996463171,10.6541949837166,12.2649343597256,24.4008711579117,11.2456727848058,48.6472556936422,45.3198667332854,78.2971485550211,30.760412560004,22.9851826061816,15.7110901490459,89.6832580913887,95.360364825731,95.6819479109833,85.3703093862419,102.582310845324,91.8977418394635,61.4104415996865,55,54.4124856021049,-44.9097703417042,-38.4139472186318,-37.6667820640259,-48.015754018045,-31.2310553829895,-42.4036382780039,-74.311737517514,-82,-81.2984818820862,211.060869565217,184.678260869565,197.869565217391,237.44347826087,211.060869565217,224.252173913043,197.869565217391,184.678260869565,171.486956521739,35.9626229666384,42.1500131337981,42.7496818554093,32.4349872416691,49.4134759122507,38.6073622310089,7.16673160386514,0,0,287.920863623683,237.860956955194,246.860243760676,255.119175571247,287.725899784851,318.821714015292,340.90077515653,371.111461701248,327.992332345055,0.278285863991064,0.368409268561996,0.29224713191773,0.466751623828822,0.440120826349279,0.49386621014104,0.536206903970704,0.62648614282941,0.59842235117243,50.0000000000023,49.9999999999921,49.9999999999982,49.9999999999931,50.0000000000004,49.9997715667148,49.9999999999841,50,49.9999999999937
6.8,31.2886692265173,24.6804817430664,27.0217899127228,9.74238204053493,7.43496392081957,9.13774103484837,12.1091527346265,10.16673399737,11.0243477746623,14.0659141761886,27.9838888219782,12.8969844929619,55.7906062457868,51.9746243436852,89.7942817722387,35.2772636528688,26.3603209263164,18.0181025979649,88.3568016284811,93.5273478860061,94.4321012034153,83.6566297976933,100.973374576564,89.3559202865389,60.9412564588854,55,54.3272009973775,-46.5998076021111,-40.7472300677054,-39.4957789888263,-50.3175756387846,-33.3695139944719,-45.3367486942997,-74.9816025490993,-82,-81.5678820855203,212.591304347826,186.017391304348,199.304347826087,239.165217391304,212.591304347826,225.878260869565,199.304347826087,186.017391304348,172.730434782609,34.6075514844517,40.1855415012106,41.2957891833527,30.4788642432526,47.564586617257,35.8843672452866,6.6111086425814,0,0,290.941973493256,240.387361401332,249.221951813798,255.760142534375,288.013268885212,320.715885565408,342.546767289496,373.509663619338,329.07133452057,0.28900381973955,0.379119969036936,0.301809267883446,0.476010057746358,0.44694303809926,0.502555753640781,0.552631445481459,0.64534614282941,0.615874084083751,49.9999999999948,49.9999999999899,49.9999999999915,49.9999999999843,50.0000000000006,49.9997729165762,50.0000000000186,50,49.9999999999906
6.9,30.9488510959507,25.7414222801267,26.9831264891703,10.1843763461116,7.34492182417545,9.35300909656013,12.7120497420054,10.2744847505045,11.0560414963616,12.9656229854308,25.7948788530356,11.8881315846335,51.4264453522707,47.9089645798065,82.7702194911202,32.5177371873228,24.2983128308971,16.6086556672939,88.3584413478174,93.5253047469616,94.470650611267,84.1614659141469,101.611139193255,90.3625517604615,61.0347130219641,55,54.1748378634755,-46.5642439138457,-40.70293113038,-39.4042875431366,-49.7595815374326,-32.6843358245871,-44.297066677837,-74.8695846560551,-82,-81.7024138119453,210.365217391304,184.069565217391,197.217391304348,236.660869565217,210.365217391304,223.513043478261,197.217391304348,184.069565217391,170.921739130435,34.7671438948741,40.3443637627984,41.4908245062703,31.1275939119551,48.323022679592,36.974701620096,6.74896028708903,0,0,289.941244575346,239.366526730163,248.200704484453,255.304628594261,287.861504939189,320.865237695155,342.511741297076,373.50323236401,329.215382104756,0.299713595839734,0.389819025219779,0.311349253288627,0.485165820749246,0.453625168978954,0.511046024754033,0.569031449739452,0.66420614282941,0.633354600527237,50,50.0000000000034,49.9999999999942,49.9999999999786,50.0000000000003,49.9997742584595,50.0000000000076,50,49.9999999999886
7,42.5642334027211,36.9974461356459,40.8143082692455,14.4994460331505,11.5413099590469,12.4865564949725,17.4938045899558,13.9939821534341,15.3455429498143,14.0659141761886,27.9838888219782,12.8969844929619,55.7906062457868,51.9746243436852,89.7942817722387,35.2772636528688,26.3603209263164,18.0181025979649,87.4214184880413,92.278231519035,93.0282355798293,84.1340006974612,101.078752780874,89.642036145429,61.0023933084265,55,54.3192728663082,-47.5847954596709,-42.0622673802546,-40.9735554424395,-49.9129851207408,-33.3273520855514,-45.1005900174615,-74.9451198953633,-82,-81.6018205936825,221.913043478261,194.173913043478,208.04347826087,249.652173913043,221.913043478261,235.782608695652,208.04347826087,194.173913043478,180.304347826087,33.6678001364546,38.92605093689,39.8780043641012,30.9426962844158,47.6587230811297,36.157653609089,6.66596834675481,0,0,289.170480262653,240.050563018164,249.696492952007,258.513630014324,292.986985399018,323.177788090902,339.937954247242,369.180390036271,325.77674994649,0.310658098795458,0.400875392645446,0.321269166711533,0.494349810011462,0.460438760960889,0.51969030450738,0.58544799981177,0.68306614282941,0.650813594700769,49.9999999999986,50.0000000000044,49.9999999999965,50.0000000000103,50.0000000000002,49.9997755924148,49.9999999999917,50,50.0000000000103
7.1,59.6291440469825,49.627036342485,54.1346289311671,19.4136516868645,14.6305218370579,18.2304577599794,25.1748339632973,19.5160291402723,20.9810730329277,14.3694846949306,28.5878370289484,13.1753271746885,56.9946789471285,53.0963405347411,91.7322216996563,36.0386174541759,26.929229295696,18.4069692357033,84.11556062863,89.209048572011,89.9594062729429,82.4728673005061,99.6707711121993,87.9132900172997,60,55,53.6746761472705,-51.3495503661064,-45.7191692117096,-44.6747293074092,-52.1287357614816,-35.1437430642953,-47.0512281655583,-75.9039610418344,-82,-82.5201030627645,225.066666666667,196.933333333333,211,253.2,225.066666666667,239.133333333333,211,196.933333333333,182.866666666667,30.7360159638008,36.0145584586012,36.8220480665167,29.2547918060818,46.2471637479539,34.4899816805541,5.86128711044369,0,0,289.805000084636,239.214022149865,250.159111225214,261.054353613937,296.565612498726,327.854406421752,342.29903051122,372.511925102635,327.675948652805,0.322468495379663,0.412893002838238,0.332085153807011,0.503941497391575,0.467623703987367,0.528708456572445,0.602074581754267,0.70192614282941,0.668469058611872,49.9999999999944,50.0000000000045,49.9999999999993,50.0000000000133,50,49.9997769184974,49.9999999999633,50,50.0000000000163
