Time_h,VPP1_PV_kW,VPP2_PV_kW,VPP3_PV_kW,VPP4_PV_kW,VPP5_PV_kW,VPP6_PV_kW,VPP7_PV_kW,VPP8_PV_kW,VPP9_PV_kW,VPP1_Wind_kW,VPP2_Wind_kW,VPP3_Wind_kW,VPP4_Wind_kW,VPP5_Wind_kW,VPP6_Wind_kW,VPP7_Wind_kW,VPP8_Wind_kW,VPP9_Wind_kW,VPP1_Gas_kW,VPP2_Gas_kW,VPP3_Gas_kW,VPP4_Gas_kW,VPP5_Gas_kW,VPP6_Gas_kW,VPP7_Gas_kW,VPP8_Gas_kW,VPP9_Gas_kW,VPP1_Bat_kW,VPP2_Bat_kW,VPP3_Bat_kW,VPP4_Bat_kW,VPP5_Bat_kW,VPP6_Bat_kW,VPP7_Bat_kW,VPP8_Bat_kW,VPP9_Bat_kW,VPP1_Load_kW,VPP2_Load_kW,VPP3_Load_kW,VPP4_Load_kW,VPP5_Load_kW,VPP6_Load_kW,VPP7_Load_kW,VPP8_Load_kW,VPP9_Load_kW,VPP1_Shed_kW,VPP2_Shed_kW,VPP3_Shed_kW,VPP4_Shed_kW,VPP5_Shed_kW,VPP6_Shed_kW,VPP7_Shed_kW,VPP8_Shed_kW,VPP9_Shed_kW,VPP1_Curtail_kW,VPP2_Curtail_kW,VPP3_Curtail_kW,VPP4_Curtail_kW,VPP5_Curtail_kW,VPP6_Curtail_kW,VPP7_Curtail_kW,VPP8_Curtail_kW,VPP9_Curtail_kW,VPP1_SOC,VPP2_SOC,VPP3_SOC,VPP4_SOC,VPP5_SOC,VPP6_SOC,VPP7_SOC,VPP8_SOC,VPP9_SOC,VPP1_Freq_Hz,VPP2_Freq_Hz,VPP3_Freq_Hz,VPP4_Freq_Hz,VPP5_Freq_Hz,VPP6_Freq_Hz,VPP7_Freq_Hz,VPP8_Freq_Hz,VPP9_Freq_Hz,VPP12_Exchange_kW,VPP19_Exchange_kW,VPP23_Exchange_kW,VPP34_Exchange_kW,VPP45_Exchange_kW,VPP56_Exchange_kW,VPP67_Exchange_kW,VPP78_Exchange_kW,VPP89_Exchange_kW,VPP12_Delay_ms,VPP19_Delay_ms,VPP23_Delay_ms,VPP34_Delay_ms,VPP45_Delay_ms,VPP56_Delay_ms,VPP67_Delay_ms,VPP78_Delay_ms,VPP89_Delay_ms,ADMM_Residual
18.500000,2.9978,2.5354,3.1203,1.0304,0.7857,0.9495,1.3050,1.0173,1.1548,87.5217,174.1228,80.2483,347.1432,323.3992,558.7226,219.5040,164.0206,112.1132,74.8352,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,34.0413,1.7370,29.8851,0.0000,0.0000,0.0000,0.0000,0.0000,1.7212,343.0029,300.1275,321.5652,385.8783,343.0029,364.4406,321.5652,300.1275,278.6899,48.8876,33.5788,59.5920,37.1451,27.4193,15.3295,0.0000,0.0000,9.7410,195.6670,157.9888,182.2179,201.2398,183.7156,202.6313,270.2661,262.0348,227.3543,0.352331,0.891855,0.617769,0.900000,0.900000,0.900000,0.900000,0.900000,0.871274,50.000000,49.993583,50.000000,50.024786,50.001724,50.113609,49.993588,49.997569,49.999459,33.9374,47.7479,-24.7938,51.1660,4.8629,6.0449,-22.3352,2.5000,-3.6341,8.970,9.939,15.314,11.087,10.401,7.046,6.562,7.641,9.275,26.026443
18.600000,1.9843,1.7830,2.0090,0.7133,0.5152,0.6057,0.9021,0.7230,0.7728,87.0128,173.1105,79.7817,345.1249,321.5190,555.4743,218.2278,163.0670,111.4614,75.9026,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,33.4805,0.6015,29.5540,0.0000,0.0000,0.0000,0.0000,0.0000,-0.7716,335.5826,293.6348,314.6087,377.5304,335.5826,356.5565,314.6087,293.6348,272.6609,47.9361,31.8112,58.5145,36.2293,26.8162,14.9762,0.0000,0.0000,7.2589,232.5504,179.7949,211.2761,239.4597,212.3091,237.3933,334.4780,332.1076,281.3380,0.343233,0.891668,0.609316,0.900000,0.900000,0.900000,0.900000,0.900000,0.871440,50.000000,49.993620,50.000000,50.033946,50.007527,50.118444,49.993611,49.997583,49.999463,35.1951,50.0153,-25.5697,50.9196,4.7065,5.9200,-22.5119,2.5000,-1.1443,11.681,5.771,1.214,7.222,9.639,9.898,13.687,6.444,4.317,27.455245
18.700000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,103.4398,205.7916,94.8435,410.2803,382.2178,650.0000,259.4266,193.8520,132.5039,79.2552,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,32.5661,-6.8616,29.7218,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7792,340.8232,298.2203,319.5217,383.4261,340.8232,362.1246,319.5217,298.2203,276.9188,45.7742,22.4153,56.1751,33.0925,25.0054,13.8498,0.0000,0.0000,5.6237,250.6509,181.6776,222.6466,263.6212,224.0830,252.7432,398.0609,388.6034,319.6292,0.334383,0.893471,0.600814,0.900000,0.900000,0.900000,0.900000,0.900000,0.871820,50.000000,49.993657,50.000000,50.052231,50.026952,50.149414,49.993642,49.997598,49.999466,43.7910,51.4773,-32.9417,51.4022,4.0436,5.5778,-23.0751,2.5000,0.1795,8.793,11.365,9.189,10.550,8.044,13.400,11.176,11.886,6.541,31.277595
18.800000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.8470,150.8963,69.5438,300.8371,280.2604,484.1936,190.2240,142.1416,97.1582,94.6451,67.9375,75.0000,55.0000,50.0000,45.0000,60.0000,55.0000,59.4405,39.6293,22.3262,41.0409,0.0000,0.0000,0.0000,0.0000,0.0000,5.2239,337.5304,295.3391,316.4348,379.7217,337.5304,358.6261,316.4348,295.3391,274.2435,39.6957,22.3931,41.0856,0.0000,2.5690,0.8565,0.0000,0.0000,5.2682,161.9708,135.9248,155.3730,174.8147,144.4960,171.1695,217.6454,214.0442,188.0126,0.323615,0.886538,0.589075,0.900000,0.900000,0.900000,0.900000,0.900000,0.870500,50.000000,49.993694,50.000000,50.012907,50.004811,50.102133,49.993677,49.997612,49.999469,25.9548,51.6228,-28.0591,61.5894,0.1489,26.9228,-29.5717,2.5000,-7.8622,7.820,12.981,16.684,11.811,13.585,9.099,6.167,5.708,10.988,32.008265
18.900000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.3558,179.7613,82.8469,358.3845,333.8716,576.8153,226.6120,169.3319,115.7436,77.5759,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,34.4247,0.1077,30.5826,0.0000,0.0000,0.0000,0.0000,0.0000,-1.5556,339.9420,297.4493,318.6957,382.4348,339.9420,361.1884,318.6957,297.4493,276.2029,49.1920,31.6155,60.1734,37.0267,27.4757,15.3291,0.0000,0.0000,6.6219,249.1946,191.0858,224.5916,258.1049,226.8115,254.5322,366.5891,365.4226,307.3118,0.314260,0.886504,0.580327,0.900000,0.900000,0.900000,0.900000,0.900000,0.870833,50.000000,49.993731,50.000000,50.031823,50.011494,50.118162,49.993713,49.997626,49.999472,37.5606,52.6695,-27.3423,51.8646,4.7755,6.0733,-22.3355,2.5000,-0.4267,10.514,14.503,12.669,10.917,5.538,16.840,11.586,12.825,12.614,28.994629
19.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.5872,204.0955,94.0619,406.8989,379.0677,650.0000,257.2884,192.2543,131.4118,79.0995,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,30.2445,-9.5303,24.7283,0.0000,0.0000,0.0000,0.0000,0.0000,-3.2624,327.1884,286.2899,306.7391,368.0870,327.1884,347.6377,306.7391,286.2899,265.8406,42.8759,18.7151,50.0225,31.6400,26.6568,17.8286,11.0216,0.0000,3.8375,263.6225,185.5538,220.6779,255.8020,235.2164,268.0955,354.3972,419.7664,341.6953,0.306041,0.889009,0.573253,0.900000,0.900000,0.900000,0.900000,0.900000,0.871531,50.000000,49.993768,50.000000,50.060555,50.033127,50.156758,50.009191,49.997640,49.999475,44.3711,50.4311,-30.6366,46.5554,2.4916,4.4141,3.4035,-21.9892,1.8212,14.977,7.779,4.888,9.190,13.944,8.531,10.373,11.702,13.690,33.512668
19.100000,3.8434,3.1653,3.6218,1.2567,0.9771,1.1686,1.6615,1.3288,1.4234,79.6151,158.3929,72.9988,315.7829,294.1839,508.2486,199.6744,149.2032,101.9851,76.2793,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,32.5280,2.3541,28.6000,0.0000,0.0000,0.0000,0.0000,0.0000,-4.8567,325.3333,284.6667,305.0000,366.0000,325.3333,345.6667,305.0000,284.6667,264.3333,46.9948,33.2562,57.4340,35.9830,26.5022,14.8272,0.0000,0.0000,3.1657,302.8987,224.7888,269.1896,307.5953,266.8962,302.9234,435.1572,447.5687,373.3161,0.297202,0.888278,0.565073,0.900000,0.900000,0.900000,0.900000,0.900000,0.872570,50.000000,49.993805,50.000000,50.045863,50.015261,50.128115,50.000426,49.997654,49.999478,32.9769,53.3576,-23.0929,50.0255,4.7404,5.8375,-22.5864,2.5000,2.9565,9.535,12.934,4.350,11.127,9.614,6.603,8.057,6.863,6.414,29.427915
19.200000,0.9531,0.8034,0.8848,0.3054,0.2340,0.2705,0.3795,0.3165,0.3483,79.6151,158.3929,72.9988,315.7829,294.1839,508.2486,199.6744,149.2032,101.9851,75.9386,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,32.8536,2.1129,28.8697,0.0000,0.0000,0.0000,0.0000,0.0000,-3.2516,321.3449,281.1768,301.2609,361.5130,321.3449,341.4290,301.2609,281.1768,261.0928,47.2067,32.8441,57.6424,36.0085,26.5588,14.8545,0.0000,0.0000,4.6979,267.9682,203.7957,239.8790,274.5049,240.4889,271.4847,386.1818,393.4705,330.2440,0.288275,0.887622,0.556815,0.900000,0.900000,0.900000,0.900000,0.900000,0.873265,50.000000,49.993841,50.000000,50.038938,50.008338,50.114723,49.996626,49.997668,49.999481,33.4293,51.8897,-23.6859,50.2518,4.7248,5.8521,-22.5727,2.5000,1.3902,6.718,7.653,8.824,3.992,13.658,10.396,8.872,5.528,6.381,28.192216
19.300000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,78.8993,156.9688,72.3425,312.9437,291.5389,503.6790,197.8792,147.8618,101.0681,76.9478,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,33.4374,2.6856,29.3608,0.0000,0.0000,0.0000,0.0000,0.0000,-4.5968,321.9478,281.7043,301.8261,362.1913,321.9478,342.0696,301.8261,281.7043,261.5826,48.2096,33.9589,58.8678,36.8599,27.1580,15.1938,0.0000,0.0000,3.5559,292.8654,221.2267,260.5725,299.9158,261.2443,296.0941,424.2146,436.1351,364.4990,0.279188,0.886788,0.548416,0.900000,0.900000,0.900000,0.900000,0.900000,0.874249,50.000000,49.993878,50.000000,50.036228,50.004472,50.106362,49.994991,49.997682,49.999484,33.9106,54.4335,-23.7275,50.6843,4.8510,5.9821,-22.4031,2.5000,2.6361,7.443,9.230,7.388,8.908,2.733,7.973,10.693,7.296,10.571,29.500066
19.400000,0.7637,0.6069,0.6883,0.2511,0.1853,0.2311,0.3089,0.2540,0.2764,69.7612,138.7887,63.9638,276.6987,257.7730,445.3431,174.9609,130.7365,89.3625,91.2074,65.4038,75.0000,55.0000,50.0000,45.0000,60.0000,55.0000,56.1603,36.1446,19.4206,37.9463,0.0000,0.0000,0.0000,0.0000,0.0000,1.8863,311.1884,272.2899,291.7391,350.0870,311.1884,330.6377,291.7391,272.2899,252.8406,36.2270,19.5003,37.9966,0.0000,1.0797,0.3599,0.0000,0.0000,1.9419,210.8773,162.1566,197.5282,231.5219,179.5786,214.4132,300.1864,306.0220,258.0808,0.269367,0.880757,0.537562,0.900000,0.900000,0.900000,0.900000,0.900000,0.873772,50.000000,49.993914,50.000000,50.005218,49.994812,50.076753,49.994299,49.997695,49.999488,25.0896,51.4132,-27.7639,56.9638,1.5103,25.8097,-29.8201,2.5000,-2.8763,5.753,7.473,7.620,13.735,8.737,8.675,4.175,6.557,10.877,35.527176
19.500000,1.7430,1.3881,1.5225,0.5595,0.4261,0.5272,0.7242,0.5746,0.6141,68.4546,136.1892,62.7658,271.5161,252.9449,437.0018,171.6839,128.2878,87.6887,90.7099,65.2137,92.5266,55.0000,50.0000,45.0000,60.0000,55.0000,54.9889,35.6372,19.1659,37.4782,0.0000,0.0000,0.0000,0.0000,0.0000,0.7007,307.8493,269.3681,288.6087,346.3304,307.8493,327.0899,288.6087,269.3681,250.1275,35.6315,19.1543,37.4717,0.0000,1.4286,0.4740,0.0000,0.0000,0.6930,236.0139,177.0892,218.5664,256.9893,199.1883,237.4030,338.4339,348.5922,291.4231,0.259683,0.874805,0.526842,0.900000,0.900000,0.900000,0.900000,0.900000,0.873595,50.000000,49.993950,50.000000,49.991764,49.990643,50.060555,49.994018,49.997709,49.999491,24.7116,52.4182,-27.4606,56.2383,1.1964,26.0666,-29.7630,2.5000,-1.0711,13.667,9.041,7.017,1.207,9.269,11.141,10.926,13.831,14.318,37.497954
19.600000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,64.6328,128.5858,59.2616,256.3575,238.8231,412.6042,162.0988,121.1255,82.7931,91.0653,66.1154,92.6497,55.0000,50.0000,45.0000,60.0000,55.0000,51.8002,35.9502,19.9653,37.5744,0.0000,0.0000,0.0000,0.0000,0.0000,-2.5176,304.1855,266.1623,285.1739,342.2087,304.1855,323.1971,285.1739,266.1623,247.1507,37.8670,21.2636,38.2302,0.0000,5.4215,1.8079,0.0000,0.0000,0.0000,286.6157,211.6328,256.9633,302.2940,243.3812,287.3610,412.8467,433.4771,361.6019,0.249913,0.868604,0.516094,0.900000,0.900000,0.900000,0.900000,0.900000,0.874134,50.000000,49.993985,50.000000,49.985961,49.988867,50.046285,49.993917,49.997723,49.999494,24.2850,57.4224,-26.0709,56.7271,-2.4710,29.0671,-29.0960,2.5000,2.4811,11.940,7.099,6.639,13.639,10.868,10.539,14.450,14.549,8.914,41.101416
19.700000,0.6361,0.5490,0.5879,0.2263,0.1610,0.2051,0.2808,0.2204,0.2436,85.2474,169.5982,78.1630,338.1226,314.9956,544.2041,213.8002,159.7585,109.1999,74.7417,45.0000,67.6497,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,28.1724,-5.3536,25.3904,0.0000,0.0000,0.0000,0.0000,0.0000,-2.4623,297.5536,260.3594,278.9565,334.7478,297.5536,316.1507,278.9565,260.3594,241.7623,39.6770,20.8270,48.4458,28.8503,21.7011,12.0415,0.0000,0.0000,4.0452,230.1867,166.5901,203.9021,240.2707,204.0715,230.8222,359.5404,355.4770,292.5200,0.242258,0.870012,0.508831,0.900000,0.900000,0.900000,0.900000,0.900000,0.874660,50.000000,49.994021,50.000000,50.018635,50.008524,50.092300,49.993893,49.997736,49.999497,36.6013,45.1288,-27.2238,47.4929,3.5746,4.8298,-23.9792,2.5000,1.3332,8.136,8.493,9.832,13.290,9.806,9.911,8.005,12.712,11.694,27.724895
19.800000,0.2516,0.2133,0.2342,0.0878,0.0658,0.0776,0.1093,0.0863,0.0970,93.5167,186.0498,85.7451,370.9216,345.5512,596.9937,234.5395,175.2555,119.7926,76.9273,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,26.4422,-11.0283,21.2916,0.0000,0.0000,0.0000,0.0000,0.0000,-4.5390,290.0870,253.8261,271.9565,326.3478,290.0870,308.2174,271.9565,253.8261,235.6957,35.6108,12.3639,41.1781,25.2288,21.3218,14.0513,8.2341,0.0000,0.0000,270.9161,183.3817,223.0907,262.4121,235.1606,270.6519,373.0926,446.8115,357.9429,0.235073,0.872910,0.502741,0.900000,0.900000,0.900000,0.900000,0.900000,0.875632,50.000000,49.994056,50.000000,50.050055,50.029372,50.136827,50.007881,49.997749,49.999500,41.8912,46.3865,-28.6359,43.6205,1.9535,3.6352,2.9086,-23.3830,4.3964,11.854,7.873,3.833,12.494,6.139,14.506,9.330,5.023,9.048,33.527277
19.900000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.8709,204.6598,94.3219,408.0239,380.1158,650.0000,257.9998,192.7859,131.7752,79.3873,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,21.9543,-18.8368,18.8289,0.0000,0.0000,0.0000,0.0000,0.0000,-10.5881,287.2580,251.3507,269.3043,323.1652,287.2580,305.2116,269.3043,251.3507,233.3971,34.8153,5.8563,37.7357,21.9329,18.9382,12.3883,7.2803,0.0000,0.0000,316.6409,202.6870,253.0942,303.4987,264.9800,307.6352,445.2283,537.7059,430.5962,0.229107,0.877862,0.497355,0.900000,0.900000,0.900000,0.900000,0.900000,0.877897,50.000000,49.994091,50.000000,50.074912,50.049142,50.176605,50.019066,49.997763,49.999502,47.6636,48.0015,-32.8674,42.3158,1.4974,3.2749,2.5540,-23.8598,7.4231,13.105,9.545,8.752,8.833,15.280,12.179,12.085,10.159,11.442,38.384152
20.000000,1.5537,1.3459,1.4149,0.5012,0.3668,0.4629,0.6297,0.5227,0.5483,103.4398,205.7916,94.8435,410.2803,382.2178,650.0000,259.4266,193.8520,132.5039,79.1242,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,20.3561,-20.2685,17.7611,0.0000,0.0000,0.0000,0.0000,0.0000,-11.7229,285.2638,249.6058,267.4348,320.9217,285.2638,303.0928,267.4348,249.6058,231.7768,33.8749,4.4826,36.1415,20.7138,17.9614,11.7188,6.8895,0.0000,0.0000,323.9536,204.4961,257.8738,308.9015,268.3495,312.1811,454.9035,549.7689,440.2899,0.223575,0.883190,0.492275,0.900000,0.900000,0.900000,0.900000,0.900000,0.880405,50.000000,49.994126,50.000000,50.087171,50.058508,50.197059,50.024366,49.997776,49.999505,47.6915,47.1703,-32.9652,41.5944,1.3762,3.1213,2.4147,-24.0552,7.9927,11.432,7.305,10.314,23.419,5.937,5.561,12.763,10.148,15.372,38.810103
20.100000,2.3488,2.0803,2.1747,0.7903,0.5988,0.7324,1.0043,0.7863,0.8896,85.7493,170.5968,78.6233,340.1135,316.8503,547.4085,215.0590,160.6991,109.8429,74.2632,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,23.6452,-10.8622,19.0281,0.0000,0.0000,0.0000,0.0000,0.0000,-4.8071,272.1391,238.1217,255.1304,306.1565,272.1391,289.1478,255.1304,238.1217,221.1130,32.4147,11.2999,37.1558,22.7950,19.2546,12.6915,7.4367,0.0000,0.0000,256.0357,171.4508,210.7051,246.3956,220.0435,253.6035,350.0580,418.7768,335.9211,0.217150,0.886045,0.486832,0.900000,0.900000,0.900000,0.900000,0.900000,0.881434,50.000000,49.994161,50.000000,50.074781,50.045967,50.178550,50.018394,49.997789,49.999508,38.0895,42.1985,-26.0199,41.6944,1.7702,3.2816,2.6274,-23.7816,4.5370,13.157,15.206,16.816,5.379,10.747,9.614,5.646,5.281,12.086,31.296651
20.200000,4.5667,4.0437,4.2491,1.5237,1.2182,1.4185,1.9703,1.6098,1.7386,79.3760,157.9172,72.7796,314.8346,293.3005,506.7224,199.0748,148.7552,101.6788,74.8096,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,20.9913,-10.4569,17.6053,0.0000,0.0000,0.0000,0.0000,0.0000,-11.5498,271.1652,237.2696,254.2174,305.0609,271.1652,288.1130,254.2174,237.2696,220.3217,35.3406,16.0546,38.9498,24.8124,20.6450,13.6751,7.9949,0.0000,0.0000,323.7350,216.0561,265.7679,308.4958,271.8655,315.0149,435.6735,518.0954,422.2746,0.211446,0.888793,0.481796,0.900000,0.900000,0.900000,0.900000,0.900000,0.883905,50.000000,49.994196,50.000000,50.065820,50.034195,50.157181,50.016528,49.997802,49.999511,35.9445,45.9813,-23.6513,40.8714,2.0837,3.4849,2.8401,-23.5026,7.9105,8.304,8.590,7.946,7.029,9.569,13.882,14.436,4.675,8.083,34.482745
20.300000,4.6729,3.7774,4.2353,1.5678,1.1043,1.3512,1.9243,1.5243,1.6806,83.5060,166.1337,76.5664,331.2157,308.5611,533.0875,209.4328,156.4950,106.9692,74.9972,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,18.0165,-14.9595,15.7082,0.0000,0.0000,0.0000,0.0000,0.0000,-13.3276,262.7710,229.9246,246.3478,295.6174,262.7710,279.1942,246.3478,229.9246,213.5014,32.8390,10.6837,34.9567,21.4563,18.1194,11.9435,6.9979,0.0000,0.0000,326.2871,210.6855,263.5063,309.4232,269.2263,313.2793,445.4553,533.0946,432.5453,0.206550,0.892726,0.477303,0.900000,0.900000,0.900000,0.900000,0.900000,0.886756,50.000000,49.994230,50.000000,50.066328,50.035104,50.157080,50.017465,49.997815,49.999514,38.2624,44.2279,-25.6684,39.6043,1.6685,3.0880,2.4728,-24.0010,8.8015,14.130,7.937,8.203,2.302,5.785,17.789,9.318,4.853,12.181,35.622540
20.400000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.5291,142.3059,65.5848,283.7108,264.3055,456.6290,179.3947,134.0496,91.6271,74.4154,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,23.8871,-5.7210,22.0627,0.0000,0.0000,0.0000,0.0000,0.0000,-9.5978,264.5797,231.5072,248.0435,297.6522,264.5797,281.1159,248.0435,231.5072,214.9710,37.2600,20.6847,44.3812,26.7728,20.0316,11.1378,0.0000,0.0000,0.0000,303.8249,211.8801,261.7424,311.5974,259.0260,297.9309,469.3396,483.3295,395.7668,0.200059,0.894229,0.470992,0.900000,0.900000,0.900000,0.900000,0.900000,0.888810,50.000000,49.994264,50.000000,50.047955,50.020565,50.129469,50.003772,49.997828,49.999517,33.5230,47.2200,-23.9637,44.8356,3.3706,4.4469,-24.4311,2.5000,6.9388,5.321,11.419,13.802,8.253,6.035,2.859,9.960,9.020,12.760,30.031176
20.500000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,78.8993,156.9688,72.3425,312.9437,291.5389,503.6790,197.8792,147.8618,101.0681,73.7896,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,19.8975,-12.9442,16.5628,0.0000,0.0000,0.0000,0.0000,0.0000,-9.0546,249.3217,218.1565,233.7391,280.4870,249.3217,264.9043,233.7391,218.1565,202.5739,31.4489,10.3146,34.5119,21.1346,17.8648,11.7721,6.8984,0.0000,0.0000,271.8704,179.8198,220.5839,261.3437,229.7472,266.0303,375.9694,450.8431,363.9172,0.194652,0.897632,0.466254,0.900000,0.900000,0.900000,0.900000,0.900000,0.890747,50.000000,49.994298,50.000000,50.052695,50.026915,50.137175,50.008702,49.997841,49.999520,37.1317,41.7374,-25.1010,39.9701,1.6349,3.0464,2.4368,-24.0508,6.6693,5.479,9.493,6.993,8.218,7.032,5.637,16.178,7.221,17.116,32.120631
20.600000,2.1228,1.7727,1.8666,0.7012,0.5310,0.6200,0.8960,0.7082,0.7461,75.8470,150.8963,69.5438,300.8371,280.2604,484.1936,190.2240,142.1416,97.1582,73.7688,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,17.8590,-9.0090,15.3865,0.0000,0.0000,0.0000,0.0000,0.0000,-12.7393,247.7913,216.8174,232.3043,278.7652,247.7913,263.2783,232.3043,216.8174,201.3304,32.2537,11.9686,34.5168,21.5011,18.0536,11.9246,6.9813,0.0000,0.0000,307.4010,201.6946,248.9363,293.1430,255.7435,297.1023,420.5451,502.7776,408.8601,0.189799,0.900000,0.461853,0.900000,0.900000,0.900000,0.900000,0.900000,0.893472,50.000000,49.994332,50.000000,50.053867,50.026808,50.135579,50.011341,49.997854,49.999523,35.8511,42.9546,-23.8619,39.2011,1.7237,3.0645,2.4717,-24.0094,8.5138,17.574,14.136,13.187,3.290,10.256,10.211,6.804,9.262,14.216,33.794485
20.700000,2.1353,1.7544,1.9336,0.7060,0.5052,0.6380,0.8997,0.7075,0.7813,72.4241,144.0865,66.4054,287.2608,267.6127,462.3427,181.6395,135.7269,92.7736,73.7962,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,19.7557,0.0000,17.3997,0.0000,0.0000,0.0000,0.0000,0.0000,-13.7887,246.2609,215.4783,230.8696,277.0435,246.2609,261.6522,230.8696,215.4783,200.0870,32.4557,12.3179,34.2862,21.4540,17.9833,11.8856,6.9568,0.0000,0.0000,323.4892,212.3194,261.5974,307.7117,268.4901,312.4958,440.8040,525.9562,430.3867,0.184430,0.900000,0.456876,0.900000,0.900000,0.900000,0.900000,0.900000,0.896423,50.000000,49.994365,50.000000,50.051597,50.022903,50.128026,50.011857,49.997866,49.999526,34.3448,44.5444,-22.1840,40.1159,1.7354,3.0488,2.4644,-24.0216,9.0406,7.316,7.510,10.726,8.462,9.885,11.485,11.306,12.477,9.247,34.458603
20.800000,2.1316,1.7738,1.9149,0.7014,0.5485,0.6376,0.8494,0.6961,0.7594,78.6616,156.4960,72.1246,312.0011,290.6608,502.1619,197.2831,147.4164,100.7637,74.5739,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,20.4564,0.0000,18.6593,0.0000,0.0000,0.0000,0.0000,0.0000,-13.9378,245.7507,215.0319,230.3913,276.4696,245.7507,261.1101,230.3913,215.0319,199.6725,30.0135,5.8794,30.6197,18.0407,15.4929,10.1561,5.9652,0.0000,0.0000,324.3807,205.8827,258.0031,306.9938,266.0435,310.7607,448.2629,538.0806,438.6162,0.178872,0.900000,0.451539,0.900000,0.900000,0.900000,0.900000,0.900000,0.899405,50.000000,49.994398,50.000000,50.055721,50.027355,50.136548,50.013919,49.997879,49.999528,37.0822,44.1391,-24.1998,40.6192,1.2739,2.6684,2.0955,-24.5174,9.1172,11.808,10.515,3.822,11.197,11.475,15.896,7.057,7.952,5.952,35.675069
20.900000,17.5273,14.4173,15.8256,6.0899,4.6166,5.1305,7.5459,5.9588,6.5581,80.3352,159.8256,73.6591,318.6392,296.8448,512.8458,201.4805,150.5528,102.9075,44.5739,45.0000,50.0000,55.0000,50.0000,45.0000,60.0000,55.0000,50.0000,16.6566,0.0000,5.8643,0.0000,0.0000,0.0000,0.0000,0.0000,-2.7825,234.9449,205.5768,220.2609,264.3130,234.9449,249.6290,220.2609,205.5768,190.8928,29.9262,23.7521,29.5387,23.6067,20.7750,17.3350,13.3281,12.3088,0.0000,347.4533,237.0161,295.3732,328.9319,275.4038,322.4770,396.2476,406.3643,465.7903,0.174345,0.900000,0.449862,0.900000,0.900000,0.900000,0.900000,0.900000,0.900000,50.000000,50.004243,50.000000,50.067696,50.041094,50.155994,50.051162,50.045700,49.999531,32.9385,21.2058,-30.8254,30.8981,1.4159,1.7200,2.0035,0.5096,-17.4544,16.173,8.082,7.012,13.483,11.279,6.829,5.027,3.642,10.574,43.329378
