Time_h,VPP1_PV_kW,VPP2_PV_kW,VPP3_PV_kW,VPP1_Wind_kW,VPP2_Wind_kW,VPP3_Wind_kW,VPP1_Gas_kW,VPP2_Gas_kW,VPP3_Gas_kW,VPP1_Bat_kW,VPP2_Bat_kW,VPP3_Bat_kW,VPP1_Load_kW,VPP2_Load_kW,VPP3_Load_kW,VPP1_Shed_kW,VPP2_Shed_kW,VPP3_Shed_kW,VPP1_Curtail_kW,VPP2_Curtail_kW,VPP3_Curtail_kW,VPP1_SOC,VPP2_SOC,VPP3_SOC,VPP1_Freq_Hz,VPP2_Freq_Hz,VPP3_Freq_Hz
15.6,118.295827093263,73.3761730404512,95.898453905928,128.247181290899,408.232817919731,87.1032329253226,0,0,0,0,0,-85.2413523658516,978.4,782.72,684.88,150,0,120,0,221.111009039811,0,0.9,0.9,0.477526388192248,50.4003046241434,50.091178381468,50.2711555956315
15.7,109.476863106463,64.6636944420122,86.9200231156338,133.590140768715,425.240376149898,90.7320771558335,0,0,0,0,0,-89.9657840584117,995.2,796.16,696.64,150,0,120,0,226.255929408063,0,0.9,0.9,0.498218518525683,50.4138614321314,50.0930162376852,50.2821183010101
15.8,98.2126597359447,59.5545748222241,79.6219965421557,119.422666809182,380.142871790831,81.1097776882024,0,0,0,0,0,-94.9795081442382,1000.64,800.512,700.448,150,0,120,0,280.814553386937,0,0.9,0.9,0.520063805398858,50.4288231021658,50.0946595538083,50.2943207386633
15.9,100.432682764175,59.6005007286103,80.091186680233,109.989906022907,350.116773144581,74.7032122446146,0,0,0,0,0,-100.363203061503,1025.6,820.48,717.92,150,0,120,0,330.762726126803,0,0.9,0.9,0.543147342103003,50.445082136561,50.0961442412084,50.3079217648155
16,86.9513883406798,54.7261434047674,70.0912505162705,115.51718555534,367.711053784849,78.4572434187181,0,0,0,0,0,-106.162625940104,1053.12,842.496,737.184,150,0,120,0,340.058802810382,0,0.9,0.9,0.567564746069227,50.4628192327293,50.0974997751142,50.3229771627864
16.1,93.6994592282545,55.4537071794714,74.3049072797393,148.006059896431,471.128724175746,100.523116217861,0,0,0,0,0,-112.403477162151,1025.12,820.096,717.584,150,0,120,0,213.513568644808,0,0.9,0.9,0.593417545816522,50.4680439836335,50.0987503495097,50.3297363240511
16.2,88.1049241509341,50.4961268373399,71.6688151483253,143.496494900625,456.774003804509,97.46029888131,0,0,0,0,0,-117.052672655593,1037.6,830.08,726.32,150,0,120,0,242.809869358152,0,0.9,0.9,0.620339660527308,50.4752349976999,50.0999158248094,50.337688200391
16.3,71.5140643044568,46.6643378178268,60.5199955026986,123.782503658333,394.020981739791,84.070902297457,0,0,0,0,0,-120,1069.44,855.552,748.608,150,0,120,0,87.0765616789248,0,0.9,0.9,0.647939660527308,50.448775435971,50.1010125054903,50.3341668326885
16.4,73.8136298592036,45.7216480256055,62.3403313513138,127.121114938754,404.648355201147,86.3384284378245,0,0,0,0,0,-120,1077.44,861.952,754.208,150,0,120,0,331.581996773313,0,0.9,0.9,0.675539660527308,50.4692210494704,50.1020537781937,50.348070698179
16.5,67.6677049552421,39.2449956256395,52.360311327752,129.379878044074,411.838386344259,87.8725406647401,0,0,0,0,0,-120,1104.96,883.968,773.472,150,0,120,0,93.5047725834801,0,0.9,0.9,0.703139660527308,50.446535187602,50.1029763558883,50.3455964552477
16.6,64.0460378588077,39.8154301136259,49.9827344594218,100.426389566592,319.674456729631,68.2078398466044,0,0,0,0,0,-120,1101.6,881.28,771.12,150,74.3002263134857,120,0,359.489886843257,0,0.9,0.9,0.730739660527308,50.4755118264249,50.1039506013682,50.3635344209574
16.7,59.7344704576909,39.161846865959,49.3909463630999,112.730962922905,358.842028320572,76.5648899455893,0,0,0,0,0,-120,1102.08,881.664,771.456,150,0,120,0,155.043373433634,0,0.9,0.9,0.758339660527308,50.4562552781258,50.1044938144279,50.3603197751661
16.8,43.5593833360166,26.2667558436765,35.2566585502427,119.78201260708,381.286731220775,81.3538390423776,0,0,0,0,0,-120,1126.56,901.248,788.592,150,0,120,0,407.553487064451,0,0.9,0.9,0.785939660527308,50.4867667030416,50.1054829596487,50.3778533537872
16.9,34.0901455649888,20.9314581058148,27.8686366775837,137.496041438553,437.673529229074,93.3848962852956,0,0,0,0,0,-120,1144.96,915.968,801.472,150,0,120,0,377.36301266507,0,0.9,0.9,0.813539660527308,50.5125298708328,50.1057197010523,50.3929784786347
17,28.6050342862989,17.0506714439026,22.5155719090913,169.243492581738,538.731122164031,114.947207471205,0,0,0,0,0,-120,1152.64,922.112,806.848,150,0,120,0,286.330206392034,0,0.9,0.9,0.841139660527308,50.5306627597505,50.1059090941752,50.4036341456571
17.1,22.8997943090772,14.1148278718287,19.6973151448445,181.294819772266,577.092567687756,123.132257222551,0,0,0,0,0,-120,1159.2,927.36,811.44,150,0,120,0,256.152604440413,0,0.9,0.9,0.868739660527308,50.5451975925896,50.1060606086735,50.4120553735433
17.2,22.9469739578585,13.4253943814964,18.380987588975,166.540453681355,530.126884814387,113.1113509278,0,0,0,0,0,-120,1176.16,940.928,823.312,150,0,120,0,317.375720804094,0,0.9,0.9,0.896339660527308,50.5610477503864,50.1061818202721,50.4218869203658
17.3,19.5637653723234,11.9441776380218,15.7277601146539,144.30950427546,459.361952364026,98.012480568532,0,0,0,0,0,-15.9145194464877,1186.24,948.992,830.368,150,0,120,0,148.655802309899,0,0.9,0.9,0.9,50.5369820864081,50.106278789551,50.416457899689
17.4,16.1173567130871,9.55299724804713,12.0905920910599,186.560982150782,593.855667552915,126.708942212126,0,0,0,0,0,0,1196.8,957.44,837.76,150,0,120,0,3.05870558537677,0,0.9,0.9,0.9,50.5038358906077,50.1011799155865,50.4057079818427
17.5,13.7528075940592,8.75940545047679,11.1165741173945,175.200081930652,557.691969729034,118.992818332017,0,0,0,0,0,0,1194.24,955.392,835.968,150,0,120,0,63.554488666023,0,0.9,0.9,0.9,50.4895426378572,50.1022772658025,50.4023217907372
17.6,7.30458119963134,4.4918172159426,5.82652102583943,166.988946583516,531.554514797543,113.415959429359,0,0,0,0,0,0,1189.44,951.552,832.608,150,0,120,0,89.7062155238707,0,0.9,0.9,0.9,50.4793537311709,50.1031551459753,50.4005862050316
17.7,10.385937637531,6.03825872528367,8.16266231227458,160.345618866298,510.407660987068,108.903927931064,0,0,0,0,0,0,1197.76,958.208,838.432,150,0,120,0,3.05870558530099,0,0.9,0.9,0.9,50.4429142216077,50.0950131887711,50.3883153296748
17.8,1.61137007092487,0.940466750226921,1.24243796244446,159.038459956334,506.246749535351,108.016128559109,0,0,0,0,0,0,1214.4,971.52,850.08,150,0,120,0,63.9423901603679,0,0.9,0.9,0.9,50.4347663343568,50.0973438843502,50.3880690953
17.9,12.0238372058096,6.48770658610875,9.12130819319311,153.032258536798,487.127978223497,103.936822051346,0,0,0,0,0,0,1190.24,952.192,833.168,150,0,120,0,46.596194953057,0,0.9,0.9,0.9,50.4225075680136,50.0992084408135,50.3843379175249
18,2.1846555121647,1.32722740854435,1.75173639871725,142.282715219782,452.910334486739,96.6359210416078,0,0,0,0,0,0,1205.92,964.736,844.144,150,0,120,0,10.9290006342386,0,0.9,0.9,0.9,50.4029381654015,50.1007000859842,50.3789332171965
18.1,0,0,0,135.143499030989,430.184982450515,91.7870908034901,0,0,0,0,0,0,1195.2,956.16,836.64,150,0,120,0,119.874110920739,0,0.9,0.9,0.9,50.4026745813456,50.1018934021207,50.3807202345415
18.2,0,0,0,137.496041438553,437.673529229074,93.3848962852956,0,0,0,0,0,0,1198.24,958.592,838.768,150,0,120,0,2.17824971361671,0,0.9,0.9,0.9,50.3823689503869,50.1017174905059,50.3741459711294
18.3,1.72860912914412,1.0219534882536,1.37859795206191,131.665240605582,419.113088127658,89.4247187750904,0,0,0,0,0,0,1210.56,968.448,847.392,150,0,120,0,18.4449050139128,0,0.9,0.9,0.9,50.3678726381165,50.1027073257381,50.3702040644485
18.4,0,0,0,124.888795585488,397.542499065304,84.8222763428309,0,0,0,0,0,0,1191.68,953.344,834.176,150,0,120,0,2.17824971359102,0,0.9,0.9,0.9,50.3481175299104,50.1012467678162,50.3633759849112
18.5,2.49812506594467,1.52126352725655,2.26931643648297,131.282493053059,417.894736891041,89.1647633602154,0,0,0,0,0,0,1183.36,946.688,828.352,150,0,120,0,3.05439284292405,0,0.9,0.9,0.9,50.3288320065856,50.0952083472099,50.3557808033187
18.6,1.65354861790127,1.06981938413274,1.46107349455509,130.519224661296,415.465122428859,88.6463648750164,0,0,0,0,0,0,1157.76,926.208,810.432,43.5009871669145,0,120,132.172773279197,82.2577148327443,0,0.9,0.9,0.9,50.2910656052684,50.0868333444346,50.3412058660043
18.7,0,0,0,155.159646159096,493.899818626667,105.381706357748,0,0,0,0,0,0,1175.84,940.672,823.088,0,0,120,124.368190305917,190.277549454627,0,0.9,0.9,0.9,50.2595191508814,50.0801333422143,50.3261888832339
18.8,0,0,0,113.770483727355,362.151001687592,77.270914217229,0,0,0,0,0,0,1164.48,931.584,815.136,150,0,120,0,35.2630813262517,0,0.9,0.9,0.9,50.2653482700438,50.0854400071048,50.3290551235591
18.9,0,0,0,135.533711010852,431.42709424215,92.0521159263046,0,0,0,0,0,0,1172.8,938.24,820.96,0,0,120,135.533711010852,131.063457689624,0,0.9,0.9,0.9,50.2395302325247,50.0790186723509,50.3179067258275
19,0,0,0,153.880864327513,489.829236292171,104.513180198999,0,0,0,0,0,0,1128.8,903.04,790.16,0,0,115.459466238211,40.733702263106,254.137583141332,104.513180198999,0.9,0.9,0.9,50.2182908526865,50.0738816045636,50.287925380662
19.1,3.20285356296609,1.89916679625917,2.63404020896631,119.422666809182,380.142871790831,81.1097776882024,0,0,0,0,0,0,1122.4,897.92,785.68,0,0,103.135327037768,3.52573473481961,250.23611292288,83.7438178971687,0.9,0.9,0.9,50.1931135024123,50.0697719503176,50.2639403045296
19.2,0.794246434573192,0.482060550968378,0.643456236755915,119.422666809182,380.142871790831,81.1097776882024,0,0,0,0,0,0,1108.64,886.912,776.048,0,0,120,33.6456444199387,177.534886210797,0,0.9,0.9,0.9,50.1811574685965,50.0664842269207,50.2581367488424
19.3,0,0,0,118.348942996677,376.725024371229,80.3805233342535,0,0,0,0,0,0,1110.72,888.576,777.504,0,0,110.213728155391,2.49756499117702,237.207474729043,80.3805233342535,0.9,0.9,0.9,50.1653993654201,50.063854048204,50.2401093990739
19.4,0.636415091712276,0.364161056476773,0.500606698492897,104.641813114359,333.092874322191,71.0708814781171,0,0,0,0,0,0,1073.6,858.88,751.52,39.7320427623424,0,120,105.278228206071,45.2262360401496,0,0.9,0.9,0.9,50.1603194923361,50.06174990523,50.2447040407916
19.5,1.45250242276107,0.832884921927939,1.10730437711886,102.681872192458,326.854045542875,69.7397240294948,0,0,0,0,0,0,1062.08,849.664,743.456,0,0,120,68.6767091427429,109.438063458423,0,0.9,0.9,0.9,50.1549222605355,50.0600665908507,50.2433500866461
19.6,0,0,0,96.9491898331808,308.605932405339,65.8461868632129,0,0,0,0,0,0,1049.44,839.552,734.608,0,0,90.1782214476603,0.15647057403675,230.528742062618,65.8461868632129,0.9,0.9,0.9,50.1373365854322,50.0587199393479,50.2282800693169
19.7,0.530097212812647,0.32937690848485,0.427541329393346,127.871090090095,407.035654994561,86.8477983876193,0,0,0,0,0,0,1026.56,821.248,718.592,0,0,120,69.3268627470596,169.182591863081,0,0.9,0.9,0.9,50.1365359350124,50.057642618145,50.2279285728273
19.8,0.209625367225333,0.127952563530509,0.170306444812656,140.274992711969,446.519408707977,95.2723111790969,0,0,0,0,0,0,1000.8,800.64,700.56,0,0,35.6414799305597,1.42591904138604,330.073930914749,95.4426176239095,0.9,0.9,0.9,50.1230695814533,50.0567807611827,50.2159428582618
19.9,0,0,0,154.306341131121,491.183602078208,104.802156570689,0,0,0,0,0,0,991.04,792.832,693.728,0,0,0,147.394917886419,485.654463479659,75.2744127286317,0.9,0.9,0.9,50.1117889984964,50.0560912756128,50.2047542866094
20,1.29478580448531,0.8075420170948,1.02900381544375,155.159646159096,493.899818626667,105.381706357748,0,0,0,0,0,0,984.16,787.328,688.912,0,0,0,172.294431963581,507.379360626918,62.5012898267841,0.9,0.9,0.9,50.1027645321305,50.0555396871547,50.1958034292876
20.1,1.95731293437549,1.24815790084536,1.58161518636596,128.624009202928,409.432325923339,87.3591678243502,0,0,0,0,0,0,938.88,751.104,657.216,0,0,27.0339954446349,2.6588081921246,300.177360892049,88.9407830107162,0.9,0.9,0.9,50.0961967954825,50.0550984163904,50.19024274343
20.2,3.80555919983779,2.42622816054299,3.09024847525585,119.064040422051,379.00130236899,80.8662049451836,0,0,0,0,0,0,935.52,748.416,654.864,0,0,0,187.349599621889,433.011530529533,50.9075465795235,0.9,0.9,0.9,50.0902907697193,50.054745399779,50.184194194744
20.3,3.89408935172174,2.26645068008354,3.08019382086654,125.259019047176,398.72098396847,85.0737256151911,0,0,0,0,0,0,906.56,725.248,634.592,0,0,0,222.593108398898,475.739434648554,26.4380805639356,0.9,0.9,0.9,50.0855659491088,50.0544629864899,50.1793553557952
20.4,0,0,0,107.293645778879,341.534113423059,72.8719596455414,0,0,0,0,0,0,912.8,730.24,638.96,0,0,0,150.470320929297,376.075453540547,63.6973702957508,0.9,0.9,0.9,50.0817860926208,50.0542370558586,50.1754842846362
20.5,0,0,0,118.348942996677,376.725024371229,80.3805233342535,0,0,0,0,0,0,860.16,688.128,602.112,0,0,0,105.712262372547,366.615679871924,62.72214891544,0.9,0.9,0.9,50.07876220743,50.0540563113535,50.1723874277089
20.6,1.76896321501648,1.06363762226032,1.35750691081158,113.770483727355,362.151001687592,77.270914217229,0,0,0,0,0,0,854.88,683.904,598.416,0,0,0,209.2871050785,438.212765829117,20.3365156175228,0.9,0.9,0.9,50.0763430992773,50.0539117157509,50.1699099421672
20.7,1.77943921703361,1.05264064551345,1.40624334494768,108.636199386176,345.807692279125,73.783798474231,0,0,0,0,0,0,849.6,679.68,594.72,0,0,0,260.815638603209,467.180332924638,3.61148152904375,0.9,0.9,0.9,50.0744078127552,50.0537960392673,50.1673837506206
20.8,1.77630418199397,1.06427502963844,1.3926743553862,117.99247051673,375.590311206114,80.1384134871615,0,0,0,0,0,0,847.84,678.272,593.488,0,0,0,271.928774698724,498.382586235752,3.60355717535669,0.9,0.9,0.9,50.0728595835375,50.0537034980805,50.1643541144941
20.9,14.6061054156125,8.6503663640016,11.5095528915923,120.502865318583,383.581329283361,81.8434295425581,0,0,0,0,0,0,810.56,648.448,567.392,0,0,0,324.548970734196,543.783695660221,3.94728076525947,0.9,0.9,0.9,50.0716210001633,50.0536294651328,50.156828856502
21,1.90384525732153,1.1385014122909,1.5028760724983,111.697793549579,355.553272650343,75.8631794544088,0,0,0,0,0,0,788.32,630.656,551.824,0,0,0,325.2816388069,526.035773835859,3.66787082494798,0.9,0.9,0.9,50.070630133464,50.0535702387427,50.150901761688
21.1,3.70722227873265,2.20006635374121,2.94160899332711,124.519302347353,396.3663385892,84.571323025482,0,0,0,0,0,0,804.16,643.328,562.912,0,0,0,324.066524626085,555.238404735139,3.94728076529265,0.9,0.9,0.9,50.0698374401045,50.0535228576331,50.1462483143126
21.2,3.11972556215292,1.88176678617264,2.4392242738583,104.31343946374,332.04760455974,70.8478558623608,0,0,0,0,0,0,746.56,597.248,522.592,0,0,0,360.873165025892,536.681371345913,3.94728076515231,0.9,0.9,0.9,50.069203285417,50.0534849527732,50.1390463366632
21.3,2.10930152069842,1.20407000402004,1.69906527762138,110.670956144359,352.284672722776,75.1657695247482,0,0,0,0,0,0,722.72,578.176,505.904,0,0,0,390.060257665058,575.312742726796,3.78217586955851,0.9,0.9,0.9,50.0686959616669,50.0534546288852,50.1306046679076
21.4,0,0,0,114.467035781202,364.368246580675,77.7440001375595,0,0,0,0,0,0,742.72,594.176,519.904,0,0,0,371.747035781202,570.192246580675,2.78450360673859,0.9,0.9,0.9,50.0682901026669,50.0534303697748,50.1257338004935
21.5,2.44857675515321,1.37950484675755,1.92272108885537,105.631067434286,336.241840830446,71.7427656363783,0,0,0,0,0,0,717.6,574.08,502.32,0,0,0,390.479644176477,563.541345677203,3.91392072357337,0.9,0.9,0.9,50.0679654154651,50.0534109624865,50.1198857860683
21.6,0,0,0,106.294021996154,338.352139132676,72.1930327302827,0,0,0,0,0,0,698.56,558.848,488.992,0,0,0,407.734021996154,579.504139132676,2.78450360663437,0.9,0.9,0.9,50.0677056657054,50.0533954366559,50.1137772240097
21.7,0,0,0,88.75655408344,282.527364871598,60.2818925621682,0,0,0,0,0,0,708.96,567.168,496.272,0,0,0,379.79655408344,515.35936485449,2.78450360662637,0.9,0.9,0.9,50.0674978658977,50.0533830159891,50.1114491930519
21.8,0,0,0,100.106899701828,318.657465584278,67.9908479421611,0,0,0,0,0,0,691.84,553.472,484.288,0,0,0,408.266899701828,565.185465597643,2.78450360659852,0.9,0.9,0.9,50.0673316260515,50.0533730794597,50.1069610409017
21.9,0.228091960404432,0.141739024640819,0.183857428861086,95.0868235017843,302.677700316243,64.5813003626047,0,0,0,0,0,0,670.88,536.704,469.616,0,0,0,424.434915462189,566.11543957953,1.22963591455781,0.9,0.9,0.9,50.0671986341745,50.0533651302663,50.1020516602272
22,6.89180086449839,4.14999557832424,5.53037038568415,87.2919542658045,277.865291953817,59.2871620911061,0,0,0,0,0,0,651.84,521.472,456.288,0,0,0,442.343755130303,560.543287545396,8.5295324767901,0.9,0.9,0.9,50.0670922406729,50.0533587708814,50.0976413281818
22.1,0,0,0,98.8357162560027,314.611070217465,67.1274824735554,0,0,0,0,0,0,670.08,536.064,469.056,0,0,0,368.368439638172,530.237248899481,2.78450360658175,0.9,0.9,0.9,50.0670071258756,50.0533536833718,50.0972195858226
22.2,2.03322753492823,1.17790533391948,1.59536585521465,87.0009813248022,276.939075077562,59.0895383803938,0,0,0,0,0,0,658.4,526.72,460.88,0,0,0,395.910500941259,523.618014076704,3.72178245849195,0.9,0.9,0.9,50.0669390340338,50.0533496133641,50.0951573748545
22.3,0,0,0,71.9743688386707,229.106785141404,48.8837271159013,0,0,0,0,0,0,640.8,512.64,448.56,0,0,0,431.174368838671,516.466785141404,0.323727115901165,0.9,0.9,0.9,50.0668845605604,50.053346357358,50.0921258998836
22.4,0,0,0,61.0525510319739,194.340762097823,41.4658202986997,0,0,0,0,0,0,658.08,526.464,460.656,0,0,0,402.972551064409,467.876762097823,2.78450360648898,0.9,0.9,0.9,50.066840981786,50.053343752553,50.0918881433862
22.5,2.92571703700564,1.63207698560138,2.22582292615938,71.7185360139354,228.292425294218,48.7099699549363,0,0,0,0,0,0,613.76,491.008,429.632,0,0,0,374.622532006998,469.907125444665,3.94728076520661,0.9,0.9,0.9,50.0668061187621,50.0533416687091,50.0907443300118
22.6,0.170768507130532,0.10409572429675,0.138877711666375,62.2073608958404,198.016720353922,42.2501468744914,0,0,0,0,0,0,601.44,481.152,421.008,0,0,0,460.938129402971,516.968816078219,21.3810245861577,0.9,0.9,0.9,50.066778228343,50.0533400016339,50.0885954640094
22.7,0,0,0,82.7136625946819,263.291802764051,56.1776668038349,0,0,0,0,0,0,606.08,484.864,424.256,0,0,0,447.287284196257,554.950700058435,20.1831154444651,0.9,0.9,0.9,50.0667559160078,50.0533386679756,50.0868763712076
22.8,0,0,0,61.2823596407933,195.072282393366,41.6219022693189,0,0,0,0,0,0,608.96,487.168,426.272,0,0,0,334.081343635528,413.311469582834,2.784503606478,0.9,0.9,0.9,50.0667380661406,50.0533376010471,50.0893893637033
22.9,1.66455660635787,1.0029121065901,1.27001860936887,80.4858065196336,256.20015400981,54.6645460890111,0,0,0,0,0,0,607.52,486.016,425.264,0,0,0,460.287788466836,559.713006389076,24.933534836016,0.9,0.9,0.9,50.0667237862458,50.0533367475044,50.0875114909628
23,0,0,0,79.6607876224867,253.573977076881,54.1042077451766,0,0,0,0,0,0,596.64,477.312,417.648,0,0,0,354.636652013227,473.554668582764,2.78450360662375,0.9,0.9,0.9,50.0667123623311,50.0533360646702,50.087624251823
23.1,0.507378032750997,0.294748177547438,0.401105285281153,75.6201626293296,240.711973323583,51.359886221692,0,0,0,0,0,0,600,480,420,0,0,0,440.465436023444,532.477037790221,17.4961496524294,0.9,0.9,0.9,50.0667032231982,50.0533355184028,50.0860994014585
23.2,0.104863447286879,0.0641446202778383,0.0876023739157813,68.200279046747,217.093208738938,46.3204316195164,0,0,0,0,0,0,575.68,460.544,402.976,0,0,0,368.068400240657,456.967959556514,1.53027468279899,0.9,0.9,0.9,50.0666959118919,50.0533350813889,50.0855275729301
23.3,0,0,0,71.2086905169546,226.669499458023,48.3636918486073,0,0,0,0,0,0,606.72,485.376,424.704,0,0,0,234.272695086337,357.120703113529,2.7845036065228,0.9,0.9,0.9,50.0666900628469,50.0533347317778,50.0931743520397
23.4,4.92573019157203,2.94916988058226,4.02691664156447,68.9442755678338,219.461477524798,46.8257409886546,0,0,0,0,0,0,584,467.2,408.8,0,0,0,391.493477620297,476.509424891818,2.70204637457562,0.9,0.9,0.9,50.0666853836108,50.0533344520886,50.0905394816318
23.5,1.31107103692644,0.831185232688898,1.07290883143916,77.4883420351961,246.658709427721,52.628720860376,0,0,0,0,0,0,596.48,477.184,417.536,0,0,0,183.284143568273,331.077679057331,3.41611182376373,0.9,0.9,0.9,50.066681640222,50.0533342283375,50.0991025674769
23.6,0,0,0,73.5221522682171,234.033645791386,49.9349544350884,0,0,0,0,0,0,584,467.2,408.8,0,0,0,196.591733337127,332.489310663826,2.78450360650262,0.9,0.9,0.9,50.0666786455109,50.053334049339,50.105049081919
23.7,0.392930988181856,0.229456233258625,0.303830830078892,70.7012670842771,225.054283468749,48.0190587658106,0,0,0,0,0,0,583.2,466.56,408.24,0,0,0,114.451449307878,259.969540690343,2.95998080682023,0.9,0.9,0.9,50.0666762497421,50.0533339061379,50.1142171627489
23.8,0,0,0,63.6122425314923,202.488700035604,43.2043178052748,0,0,0,0,0,0,582.56,466.048,407.792,0,0,0,102.537933964671,233.629253182147,2.78450360658916,0.9,0.9,0.9,50.066674333127,50.053333791577,50.1224682504678
23.9,1.69908624617984,1.03574117631931,1.39061352600243,61.0525510319739,194.340762097823,41.4658202986997,0,0,0,0,0,0,579.04,463.232,405.328,0,0,0,3.48531246162274,124.688115203893,42.8564338247021,0.9,0.9,0.9,50.069622604548,50.0533336999282,50.1304203772257
